Pattern,Purchaser_PGVCL,Purchaser_UGVCL,DSMGEN_PGVCL,DSMGEN_UGVCL
"M10,D23,H4",747.1341259135805,870.246542825143,1852.8658740864194,1229.753457174857
"M10,D23,H5",336.9557159822087,392.47912355780375,2263.044284017791,1707.5208764421964
"M10,D23,H6",581.5073942214923,677.3279146227159,2018.4926057785078,1422.672085377284
"M10,D23,H7",683.531688634374,796.1637252456328,1916.468311365626,1303.8362747543672
"M10,D23,H8",1043.1643367034178,1215.056475307671,1556.8356632965822,884.943524692329
"M10,D23,H9",1805.566826578661,2103.087296070842,794.433173421339,-3.087296070842058
"M10,D23,H10",1455.1616822844194,1694.9425536026326,1144.8383177155806,405.05744639736736
"M10,D23,H11",1655.7228492211427,1928.5520971879146,944.2771507788573,171.44790281208543
"M10,D23,H12",1540.2435042888756,1794.0441190225029,1059.7564957111244,305.95588097749715
"M10,D23,H13",1800.1659228839258,2096.7964339545815,799.8340771160742,3.2035660454184836
"M10,D23,H14",1770.7589717815792,2062.5438190033474,829.2410282184208,37.45618099665262
"M10,D23,H15",1512.3058959557095,1761.5029644647295,1087.6941040442905,338.49703553527047
"M10,D23,H16",1709.6894459576704,1991.4112848613122,890.3105540423296,108.5887151386878
"M10,D23,H17",1461.360678166074,1702.1630171685292,1138.639321833926,397.8369828314708
"M10,D23,H18",1431.7155217565148,1667.6329455493492,1168.2844782434852,432.3670544506508
"M10,D23,H19",1244.2442867442915,1449.270286837896,1355.7557132557085,650.729713162104
"M10,D23,H20",587.3361191630378,684.1170941736516,2012.663880836962,1415.8829058263484
"M10,D23,H21",268.6295995845068,312.8942611918113,2331.3704004154934,1787.1057388081886
"M10,D23,H22",481.43215664898906,560.7623255280085,2118.567843351011,1539.2376744719913
"M10,D23,H23",369.042387977923,429.8530225761234,2230.9576120220772,1670.1469774238767
"M10,D23,H24",661.4251274761917,770.4144551287891,1938.5748725238082,1329.585544871211
"M10,D24,H1",580.0173888314794,675.5923868312848,2019.9826111685206,1424.4076131687152
"M10,D24,H2",300.5753074494647,350.1039680748794,2299.4246925505354,1749.8960319251205
"M10,D24,H3",370.0630657944699,431.0418872128473,2229.93693420553,1668.9581127871527
"M10,D24,H4",747.1341259135805,870.246542825143,1852.8658740864194,1229.753457174857
"M10,D24,H5",336.9557159822087,392.47912355780375,2263.044284017791,1707.5208764421964
"M10,D24,H6",581.5073942214923,677.3279146227159,2018.4926057785078,1422.672085377284
"M10,D24,H7",683.531688634374,796.1637252456328,1916.468311365626,1303.8362747543672
"M10,D24,H8",1043.1643367034178,1215.056475307671,1556.8356632965822,884.943524692329
"M10,D24,H9",1805.566826578661,2103.087296070842,794.433173421339,-3.087296070842058
"M10,D24,H10",1455.1616822844194,1694.9425536026326,1144.8383177155806,405.05744639736736
"M10,D24,H11",1655.7228492211427,1928.5520971879146,944.2771507788573,171.44790281208543
"M10,D24,H12",1540.2435042888756,1794.0441190225029,1059.7564957111244,305.95588097749715
"M10,D24,H13",1800.1659228839258,2096.7964339545815,799.8340771160742,3.2035660454184836
"M10,D24,H14",1770.7589717815792,2062.5438190033474,829.2410282184208,37.45618099665262
"M10,D24,H15",1512.3058959557095,1761.5029644647295,1087.6941040442905,338.49703553527047
"M10,D24,H16",1709.6894459576704,1991.4112848613122,890.3105540423296,108.5887151386878
"M10,D24,H17",1461.360678166074,1702.1630171685292,1138.639321833926,397.8369828314708
"M10,D24,H18",1431.7155217565148,1667.6329455493492,1168.2844782434852,432.3670544506508
"M10,D24,H19",1244.2442867442915,1449.270286837896,1355.7557132557085,650.729713162104
"M10,D24,H20",587.3361191630378,684.1170941736516,2012.663880836962,1415.8829058263484
"M10,D24,H21",268.6295995845068,312.8942611918113,2331.3704004154934,1787.1057388081886
"M10,D24,H22",481.43215664898906,560.7623255280085,2118.567843351011,1539.2376744719913
"M10,D24,H23",369.042387977923,429.8530225761234,2230.9576120220772,1670.1469774238767
"M10,D24,H24",661.4251274761917,770.4144551287891,1938.5748725238082,1329.585544871211
"M10,D25,H1",580.0173888314794,675.5923868312848,2019.9826111685206,1424.4076131687152
"M10,D25,H2",300.5753074494647,350.1039680748794,2299.4246925505354,1749.8960319251205
"M10,D25,H3",370.0630657944699,431.0418872128473,2229.93693420553,1668.9581127871527
"M10,D25,H4",747.1341259135805,870.246542825143,1852.8658740864194,1229.753457174857
"M10,D25,H5",336.9557159822087,392.47912355780375,2263.044284017791,1707.5208764421964
"M10,D25,H6",581.5073942214923,677.3279146227159,2018.4926057785078,1422.672085377284
"M10,D25,H7",683.531688634374,796.1637252456328,1916.468311365626,1303.8362747543672
"M10,D25,H8",1043.1643367034178,1215.056475307671,1556.8356632965822,884.943524692329
"M10,D25,H9",1805.566826578661,2103.087296070842,794.433173421339,-3.087296070842058
"M10,D25,H10",1455.1616822844194,1694.9425536026326,1144.8383177155806,405.05744639736736
"M10,D25,H11",1655.7228492211427,1928.5520971879146,944.2771507788573,171.44790281208543
"M10,D25,H12",1540.2435042888756,1794.0441190225029,1059.7564957111244,305.95588097749715
"M10,D25,H13",1800.1659228839258,2096.7964339545815,799.8340771160742,3.2035660454184836
"M10,D25,H14",1770.7589717815792,2062.5438190033474,829.2410282184208,37.45618099665262
"M10,D25,H15",1512.3058959557095,1761.5029644647295,1087.6941040442905,338.49703553527047
"M10,D25,H16",1709.6894459576704,1991.4112848613122,890.3105540423296,108.5887151386878
"M10,D25,H17",1461.360678166074,1702.1630171685292,1138.639321833926,397.8369828314708
"M10,D25,H18",1431.7155217565148,1667.6329455493492,1168.2844782434852,432.3670544506508
"M10,D25,H19",1244.2442867442915,1449.270286837896,1355.7557132557085,650.729713162104
"M10,D25,H20",587.3361191630378,684.1170941736516,2012.663880836962,1415.8829058263484
"M10,D25,H21",268.6295995845068,312.8942611918113,2331.3704004154934,1787.1057388081886
"M10,D25,H22",481.43215664898906,560.7623255280085,2118.567843351011,1539.2376744719913
"M10,D25,H23",369.042387977923,429.8530225761234,2230.9576120220772,1670.1469774238767
"M10,D25,H24",661.4251274761917,770.4144551287891,1938.5748725238082,1329.585544871211
"M10,D26,H1",580.0173888314794,675.5923868312848,2019.9826111685206,1424.4076131687152
"M10,D26,H2",300.5753074494647,350.1039680748794,2299.4246925505354,1749.8960319251205
"M10,D26,H3",370.0630657944699,431.0418872128473,2229.93693420553,1668.9581127871527
"M10,D26,H4",747.1341259135805,870.246542825143,1852.8658740864194,1229.753457174857
"M10,D26,H5",336.9557159822087,392.47912355780375,2263.044284017791,1707.5208764421964
"M10,D26,H6",581.5073942214923,677.3279146227159,2018.4926057785078,1422.672085377284
"M10,D26,H7",683.531688634374,796.1637252456328,1916.468311365626,1303.8362747543672
"M10,D26,H8",1043.1643367034178,1215.056475307671,1556.8356632965822,884.943524692329
"M10,D26,H9",1805.566826578661,2103.087296070842,794.433173421339,-3.087296070842058
"M10,D26,H10",1455.1616822844194,1694.9425536026326,1144.8383177155806,405.05744639736736
"M10,D26,H11",1655.7228492211427,1928.5520971879146,944.2771507788573,171.44790281208543
"M10,D26,H12",1540.2435042888756,1794.0441190225029,1059.7564957111244,305.95588097749715
"M10,D26,H13",1800.1659228839258,2096.7964339545815,799.8340771160742,3.2035660454184836
"M10,D26,H14",1770.7589717815792,2062.5438190033474,829.2410282184208,37.45618099665262
"M10,D26,H15",1512.3058959557095,1761.5029644647295,1087.6941040442905,338.49703553527047
"M10,D26,H16",1709.6894459576704,1991.4112848613122,890.3105540423296,108.5887151386878
"M10,D26,H17",1461.360678166074,1702.1630171685292,1138.639321833926,397.8369828314708
"M10,D26,H18",1431.7155217565148,1667.6329455493492,1168.2844782434852,432.3670544506508
"M10,D26,H19",1244.2442867442915,1449.270286837896,1355.7557132557085,650.729713162104
"M10,D26,H20",587.3361191630378,684.1170941736516,2012.663880836962,1415.8829058263484
"M10,D26,H21",268.6295995845068,312.8942611918113,2331.3704004154934,1787.1057388081886
"M10,D26,H22",481.43215664898906,560.7623255280085,2118.567843351011,1539.2376744719913
"M10,D26,H23",369.042387977923,429.8530225761234,2230.9576120220772,1670.1469774238767
"M10,D26,H24",661.4251274761917,770.4144551287891,1938.5748725238082,1329.585544871211
"M10,D27,H1",580.0173888314794,675.5923868312848,2019.9826111685206,1424.4076131687152
"M10,D27,H2",300.5753074494647,350.1039680748794,2299.4246925505354,1749.8960319251205
"M10,D27,H3",370.0630657944699,431.0418872128473,2229.93693420553,1668.9581127871527
"M10,D27,H4",747.1341259135805,870.246542825143,1852.8658740864194,1229.753457174857
"M10,D27,H5",336.9557159822087,392.47912355780375,2263.044284017791,1707.5208764421964
"M10,D27,H6",581.5073942214923,677.3279146227159,2018.4926057785078,1422.672085377284
"M10,D27,H7",683.531688634374,796.1637252456328,1916.468311365626,1303.8362747543672
"M10,D27,H8",1043.1643367034178,1215.056475307671,1556.8356632965822,884.943524692329
"M10,D27,H9",1805.566826578661,2103.087296070842,794.433173421339,-3.087296070842058
"M10,D27,H10",1455.1616822844194,1694.9425536026326,1144.8383177155806,405.05744639736736
"M10,D27,H11",1655.7228492211427,1928.5520971879146,944.2771507788573,171.44790281208543
"M10,D27,H12",1540.2435042888756,1794.0441190225029,1059.7564957111244,305.95588097749715
"M10,D27,H13",1800.1659228839258,2096.7964339545815,799.8340771160742,3.2035660454184836
"M10,D27,H14",1770.7589717815792,2062.5438190033474,829.2410282184208,37.45618099665262
"M10,D27,H15",1512.3058959557095,1761.5029644647295,1087.6941040442905,338.49703553527047
"M10,D27,H16",1709.6894459576704,1991.4112848613122,890.3105540423296,108.5887151386878
"M10,D27,H17",1461.360678166074,1702.1630171685292,1138.639321833926,397.8369828314708
"M10,D27,H18",1431.7155217565148,1667.6329455493492,1168.2844782434852,432.3670544506508
"M10,D27,H19",1244.2442867442915,1449.270286837896,1355.7557132557085,650.729713162104
"M10,D27,H20",587.3361191630378,684.1170941736516,2012.663880836962,1415.8829058263484
"M10,D27,H21",268.6295995845068,312.8942611918113,2331.3704004154934,1787.1057388081886
"M10,D27,H22",481.43215664898906,560.7623255280085,2118.567843351011,1539.2376744719913
"M10,D27,H23",369.042387977923,429.8530225761234,2230.9576120220772,1670.1469774238767
"M10,D27,H24",661.4251274761917,770.4144551287891,1938.5748725238082,1329.585544871211
"M10,D28,H1",580.0173888314794,675.5923868312848,2019.9826111685206,1424.4076131687152
"M10,D28,H2",300.5753074494647,350.1039680748794,2299.4246925505354,1749.8960319251205
"M10,D28,H3",370.0630657944699,431.0418872128473,2229.93693420553,1668.9581127871527
"M10,D28,H4",747.1341259135805,870.246542825143,1852.8658740864194,1229.753457174857
"M10,D28,H5",336.9557159822087,392.47912355780375,2263.044284017791,1707.5208764421964
"M10,D28,H6",581.5073942214923,677.3279146227159,2018.4926057785078,1422.672085377284
"M10,D28,H7",683.531688634374,796.1637252456328,1916.468311365626,1303.8362747543672
"M10,D28,H8",1043.1643367034178,1215.056475307671,1556.8356632965822,884.943524692329
"M10,D28,H9",1805.566826578661,2103.087296070842,794.433173421339,-3.087296070842058
"M10,D28,H10",1455.1616822844194,1694.9425536026326,1144.8383177155806,405.05744639736736
"M10,D28,H11",1655.7228492211427,1928.5520971879146,944.2771507788573,171.44790281208543
"M10,D28,H12",1540.2435042888756,1794.0441190225029,1059.7564957111244,305.95588097749715
"M10,D28,H13",1800.1659228839258,2096.7964339545815,799.8340771160742,3.2035660454184836
"M10,D28,H14",1770.7589717815792,2062.5438190033474,829.2410282184208,37.45618099665262
"M10,D28,H15",1512.3058959557095,1761.5029644647295,1087.6941040442905,338.49703553527047
"M10,D28,H16",1709.6894459576704,1991.4112848613122,890.3105540423296,108.5887151386878
"M10,D28,H17",1461.360678166074,1702.1630171685292,1138.639321833926,397.8369828314708
"M10,D28,H18",1431.7155217565148,1667.6329455493492,1168.2844782434852,432.3670544506508
"M10,D28,H19",1244.2442867442915,1449.270286837896,1355.7557132557085,650.729713162104
"M10,D28,H20",587.3361191630378,684.1170941736516,2012.663880836962,1415.8829058263484
"M10,D28,H21",268.6295995845068,312.8942611918113,2331.3704004154934,1787.1057388081886
"M10,D28,H22",481.43215664898906,560.7623255280085,2118.567843351011,1539.2376744719913
"M10,D28,H23",369.042387977923,429.8530225761234,2230.9576120220772,1670.1469774238767
"M10,D28,H24",661.4251274761917,770.4144551287891,1938.5748725238082,1329.585544871211
"M10,D29,H1",580.0173888314794,675.5923868312848,2019.9826111685206,1424.4076131687152
"M10,D29,H2",300.5753074494647,350.1039680748794,2299.4246925505354,1749.8960319251205
"M10,D29,H3",370.0630657944699,431.0418872128473,2229.93693420553,1668.9581127871527
"M10,D29,H4",747.1341259135805,870.246542825143,1852.8658740864194,1229.753457174857
"M10,D29,H5",336.9557159822087,392.47912355780375,2263.044284017791,1707.5208764421964
"M10,D29,H6",581.5073942214923,677.3279146227159,2018.4926057785078,1422.672085377284
"M10,D29,H7",683.531688634374,796.1637252456328,1916.468311365626,1303.8362747543672
"M10,D29,H8",1043.1643367034178,1215.056475307671,1556.8356632965822,884.943524692329
"M10,D29,H9",1805.566826578661,2103.087296070842,794.433173421339,-3.087296070842058
"M10,D29,H10",1455.1616822844194,1694.9425536026326,1144.8383177155806,405.05744639736736
"M10,D29,H11",1655.7228492211427,1928.5520971879146,944.2771507788573,171.44790281208543
"M10,D29,H12",1540.2435042888756,1794.0441190225029,1059.7564957111244,305.95588097749715
"M10,D29,H13",1800.1659228839258,2096.7964339545815,799.8340771160742,3.2035660454184836
"M10,D29,H14",1770.7589717815792,2062.5438190033474,829.2410282184208,37.45618099665262
"M10,D29,H15",1512.3058959557095,1761.5029644647295,1087.6941040442905,338.49703553527047
"M10,D29,H16",1709.6894459576704,1991.4112848613122,890.3105540423296,108.5887151386878
"M10,D29,H17",1461.360678166074,1702.1630171685292,1138.639321833926,397.8369828314708
"M10,D29,H18",1431.7155217565148,1667.6329455493492,1168.2844782434852,432.3670544506508
"M10,D29,H19",1244.2442867442915,1449.270286837896,1355.7557132557085,650.729713162104
"M10,D29,H20",587.3361191630378,684.1170941736516,2012.663880836962,1415.8829058263484
"M10,D29,H21",268.6295995845068,312.8942611918113,2331.3704004154934,1787.1057388081886
"M10,D29,H22",481.43215664898906,560.7623255280085,2118.567843351011,1539.2376744719913
"M10,D29,H23",369.042387977923,429.8530225761234,2230.9576120220772,1670.1469774238767
"M10,D29,H24",661.4251274761917,770.4144551287891,1938.5748725238082,1329.585544871211
"M10,D30,H1",580.0173888314794,675.5923868312848,2019.9826111685206,1424.4076131687152
"M10,D30,H2",300.5753074494647,350.1039680748794,2299.4246925505354,1749.8960319251205
"M10,D30,H3",370.0630657944699,431.0418872128473,2229.93693420553,1668.9581127871527
"M10,D30,H4",747.1341259135805,870.246542825143,1852.8658740864194,1229.753457174857
"M10,D30,H5",336.9557159822087,392.47912355780375,2263.044284017791,1707.5208764421964
"M10,D30,H6",581.5073942214923,677.3279146227159,2018.4926057785078,1422.672085377284
"M10,D30,H7",683.531688634374,796.1637252456328,1916.468311365626,1303.8362747543672
"M10,D30,H8",1043.1643367034178,1215.056475307671,1556.8356632965822,884.943524692329
"M10,D30,H9",1805.566826578661,2103.087296070842,794.433173421339,-3.087296070842058
"M10,D30,H10",1455.1616822844194,1694.9425536026326,1144.8383177155806,405.05744639736736
"M10,D30,H11",1655.7228492211427,1928.5520971879146,944.2771507788573,171.44790281208543
"M10,D30,H12",1540.2435042888756,1794.0441190225029,1059.7564957111244,305.95588097749715
"M10,D30,H13",1800.1659228839258,2096.7964339545815,799.8340771160742,3.2035660454184836
"M10,D30,H14",1770.7589717815792,2062.5438190033474,829.2410282184208,37.45618099665262
"M10,D30,H15",1512.3058959557095,1761.5029644647295,1087.6941040442905,338.49703553527047
"M10,D30,H16",1709.6894459576704,1991.4112848613122,890.3105540423296,108.5887151386878
"M10,D30,H17",1461.360678166074,1702.1630171685292,1138.639321833926,397.8369828314708
"M10,D30,H18",1431.7155217565148,1667.6329455493492,1168.2844782434852,432.3670544506508
"M10,D30,H19",1244.2442867442915,1449.270286837896,1355.7557132557085,650.729713162104
"M10,D30,H20",587.3361191630378,684.1170941736516,2012.663880836962,1415.8829058263484
"M10,D30,H21",268.6295995845068,312.8942611918113,2331.3704004154934,1787.1057388081886
"M10,D30,H22",481.43215664898906,560.7623255280085,2118.567843351011,1539.2376744719913
"M10,D30,H23",369.042387977923,429.8530225761234,2230.9576120220772,1670.1469774238767
"M10,D30,H24",661.4251274761917,770.4144551287891,1938.5748725238082,1329.585544871211
"M10,D31,H1",580.0173888314794,675.5923868312848,2019.9826111685206,1424.4076131687152
"M10,D31,H2",300.5753074494647,350.1039680748794,2299.4246925505354,1749.8960319251205
"M10,D31,H3",370.0630657944699,431.0418872128473,2229.93693420553,1668.9581127871527
"M10,D31,H4",747.1341259135805,870.246542825143,1852.8658740864194,1229.753457174857
"M10,D31,H5",336.9557159822087,392.47912355780375,2263.044284017791,1707.5208764421964
"M10,D31,H6",581.5073942214923,677.3279146227159,2018.4926057785078,1422.672085377284
"M10,D31,H7",683.531688634374,796.1637252456328,1916.468311365626,1303.8362747543672
"M10,D31,H8",1043.1643367034178,1215.056475307671,1556.8356632965822,884.943524692329
"M10,D31,H9",1805.566826578661,2103.087296070842,794.433173421339,-3.087296070842058
"M10,D31,H10",1455.1616822844194,1694.9425536026326,1144.8383177155806,405.05744639736736
"M10,D31,H11",1655.7228492211427,1928.5520971879146,944.2771507788573,171.44790281208543
"M10,D31,H12",1540.2435042888756,1794.0441190225029,1059.7564957111244,305.95588097749715
"M10,D31,H13",1800.1659228839258,2096.7964339545815,799.8340771160742,3.2035660454184836
"M10,D31,H14",1770.7589717815792,2062.5438190033474,829.2410282184208,37.45618099665262
"M10,D31,H15",1512.3058959557095,1761.5029644647295,1087.6941040442905,338.49703553527047
"M10,D31,H16",1709.6894459576704,1991.4112848613122,890.3105540423296,108.5887151386878
"M10,D31,H17",1461.360678166074,1702.1630171685292,1138.639321833926,397.8369828314708
"M10,D31,H18",1431.7155217565148,1667.6329455493492,1168.2844782434852,432.3670544506508
"M10,D31,H19",1244.2442867442915,1449.270286837896,1355.7557132557085,650.729713162104
"M10,D31,H20",587.3361191630378,684.1170941736516,2012.663880836962,1415.8829058263484
"M10,D31,H21",268.6295995845068,312.8942611918113,2331.3704004154934,1787.1057388081886
"M10,D31,H22",481.43215664898906,560.7623255280085,2118.567843351011,1539.2376744719913
"M10,D31,H23",369.042387977923,429.8530225761234,2230.9576120220772,1670.1469774238767
"M10,D31,H24",661.4251274761917,770.4144551287891,1938.5748725238082,1329.585544871211
"M11,D1,H1",625.8346675815882,699.092389448736,1974.1653324184117,1400.907610551264
"M11,D1,H2",324.318634653079,362.2820866068667,2275.6813653469208,1737.7179133931334
"M11,D1,H3",399.295435318397,446.03537392936147,2200.704564681603,1653.9646260706386
"M11,D1,H4",806.1524470360999,900.5174523748177,1793.8475529639,1199.4825476251822
"M11,D1,H5",363.5728386114148,406.1312318566597,2236.4271613885853,1693.8687681433403
"M11,D1,H6",627.442372877859,700.8882863450241,1972.557627122141,1399.111713654976
"M11,D1,H7",737.5258662499573,823.857716462654,1862.4741337500427,1276.142283537346
"M11,D1,H8",1125.5669544821747,1257.3213541113034,1474.4330455178253,842.6786458886966
"M11,D1,H9",1948.1938584370791,2176.2416979346617,651.8061415629209,-76.24169793466172
"M11,D1,H10",1570.109181630984,1753.8999297105993,1029.890818369016,346.1000702894007
"M11,D1,H11",1786.5132647783746,1995.635415791273,813.4867352216254,104.36458420872691
"M11,D1,H12",1661.9118668895553,1856.4486728846232,938.0881331104447,243.5513271153768
"M11,D1,H13",1942.366321481257,2169.7320126358436,657.633678518743,-69.7320126358436
"M11,D1,H14",1910.6364288571724,2134.287944736503,689.3635711428276,-34.28794473650305
"M11,D1,H15",1631.7673847397425,1822.7755973162107,968.2326152602575,277.2244026837893
"M11,D1,H16",1844.7428416487453,2060.681115781342,755.2571583512547,39.318884218657786
"M11,D1,H17",1576.7978544218993,1761.3715519869927,1023.2021455781007,338.6284480130073
"M11,D1,H18",1544.8109399530797,1725.640376286049,1055.1890600469203,374.3596237139509
"M11,D1,H19",1342.5308009362943,1499.68212716935,1257.4691990637057,600.31787283065
"M11,D1,H20",633.7315259385382,707.9136226974977,1966.2684740614618,1392.0863773025023
"M11,D1,H21",289.84944140595513,323.77806642751074,2310.150558594045,1776.2219335724892
"M11,D1,H22",519.4618980760372,580.2680458033424,2080.538101923963,1519.7319541966576
"M11,D1,H23",398.1941311604071,444.805155478386,2201.805868839593,1655.194844521614
"M11,D1,H24",713.6730428343083,797.2127762243908,1886.3269571656917,1302.7872237756092
"M11,D2,H1",625.8346675815882,699.092389448736,1974.1653324184117,1400.907610551264
"M11,D2,H2",324.318634653079,362.2820866068667,2275.6813653469208,1737.7179133931334
"M11,D2,H3",399.295435318397,446.03537392936147,2200.704564681603,1653.9646260706386
"M11,D2,H4",806.1524470360999,900.5174523748177,1793.8475529639,1199.4825476251822
"M11,D2,H5",363.5728386114148,406.1312318566597,2236.4271613885853,1693.8687681433403
"M11,D2,H6",627.442372877859,700.8882863450241,1972.557627122141,1399.111713654976
"M11,D2,H7",737.5258662499573,823.857716462654,1862.4741337500427,1276.142283537346
"M11,D2,H8",1125.5669544821747,1257.3213541113034,1474.4330455178253,842.6786458886966
"M11,D2,H9",1948.1938584370791,2176.2416979346617,651.8061415629209,-76.24169793466172
"M11,D2,H10",1570.109181630984,1753.8999297105993,1029.890818369016,346.1000702894007
"M11,D2,H11",1786.5132647783746,1995.635415791273,813.4867352216254,104.36458420872691
"M11,D2,H12",1661.9118668895553,1856.4486728846232,938.0881331104447,243.5513271153768
"M11,D2,H13",1942.366321481257,2169.7320126358436,657.633678518743,-69.7320126358436
"M11,D2,H14",1910.6364288571724,2134.287944736503,689.3635711428276,-34.28794473650305
"M11,D2,H15",1631.7673847397425,1822.7755973162107,968.2326152602575,277.2244026837893
"M11,D2,H16",1844.7428416487453,2060.681115781342,755.2571583512547,39.318884218657786
"M11,D2,H17",1576.7978544218993,1761.3715519869927,1023.2021455781007,338.6284480130073
"M11,D2,H18",1544.8109399530797,1725.640376286049,1055.1890600469203,374.3596237139509
"M11,D2,H19",1342.5308009362943,1499.68212716935,1257.4691990637057,600.31787283065
"M11,D2,H20",633.7315259385382,707.9136226974977,1966.2684740614618,1392.0863773025023
"M11,D2,H21",289.84944140595513,323.77806642751074,2310.150558594045,1776.2219335724892
"M11,D2,H22",519.4618980760372,580.2680458033424,2080.538101923963,1519.7319541966576
"M11,D2,H23",398.1941311604071,444.805155478386,2201.805868839593,1655.194844521614
"M11,D2,H24",713.6730428343083,797.2127762243908,1886.3269571656917,1302.7872237756092
"M11,D3,H1",625.8346675815882,699.092389448736,1974.1653324184117,1400.907610551264
"M11,D3,H2",324.318634653079,362.2820866068667,2275.6813653469208,1737.7179133931334
"M11,D3,H3",399.295435318397,446.03537392936147,2200.704564681603,1653.9646260706386
"M11,D3,H4",806.1524470360999,900.5174523748177,1793.8475529639,1199.4825476251822
"M11,D3,H5",363.5728386114148,406.1312318566597,2236.4271613885853,1693.8687681433403
"M11,D3,H6",627.442372877859,700.8882863450241,1972.557627122141,1399.111713654976
"M11,D3,H7",737.5258662499573,823.857716462654,1862.4741337500427,1276.142283537346
"M11,D3,H8",1125.5669544821747,1257.3213541113034,1474.4330455178253,842.6786458886966
"M11,D3,H9",1948.1938584370791,2176.2416979346617,651.8061415629209,-76.24169793466172
"M11,D3,H10",1570.109181630984,1753.8999297105993,1029.890818369016,346.1000702894007
"M11,D3,H11",1786.5132647783746,1995.635415791273,813.4867352216254,104.36458420872691
"M11,D3,H12",1661.9118668895553,1856.4486728846232,938.0881331104447,243.5513271153768
"M11,D3,H13",1942.366321481257,2169.7320126358436,657.633678518743,-69.7320126358436
"M11,D3,H14",1910.6364288571724,2134.287944736503,689.3635711428276,-34.28794473650305
"M11,D3,H15",1631.7673847397425,1822.7755973162107,968.2326152602575,277.2244026837893
"M11,D3,H16",1844.7428416487453,2060.681115781342,755.2571583512547,39.318884218657786
"M11,D3,H17",1576.7978544218993,1761.3715519869927,1023.2021455781007,338.6284480130073
"M11,D3,H18",1544.8109399530797,1725.640376286049,1055.1890600469203,374.3596237139509
"M11,D3,H19",1342.5308009362943,1499.68212716935,1257.4691990637057,600.31787283065
"M11,D3,H20",633.7315259385382,707.9136226974977,1966.2684740614618,1392.0863773025023
"M11,D3,H21",289.84944140595513,323.77806642751074,2310.150558594045,1776.2219335724892
"M11,D3,H22",519.4618980760372,580.2680458033424,2080.538101923963,1519.7319541966576
"M11,D3,H23",398.1941311604071,444.805155478386,2201.805868839593,1655.194844521614
"M11,D3,H24",713.6730428343083,797.2127762243908,1886.3269571656917,1302.7872237756092
"M11,D4,H1",625.8346675815882,699.092389448736,1974.1653324184117,1400.907610551264
"M11,D4,H2",324.318634653079,362.2820866068667,2275.6813653469208,1737.7179133931334
"M11,D4,H3",399.295435318397,446.03537392936147,2200.704564681603,1653.9646260706386
"M11,D4,H4",806.1524470360999,900.5174523748177,1793.8475529639,1199.4825476251822
"M11,D4,H5",363.5728386114148,406.1312318566597,2236.4271613885853,1693.8687681433403
"M11,D4,H6",627.442372877859,700.8882863450241,1972.557627122141,1399.111713654976
"M11,D4,H7",737.5258662499573,823.857716462654,1862.4741337500427,1276.142283537346
"M11,D4,H8",1125.5669544821747,1257.3213541113034,1474.4330455178253,842.6786458886966
"M11,D4,H9",1948.1938584370791,2176.2416979346617,651.8061415629209,-76.24169793466172
"M11,D4,H10",1570.109181630984,1753.8999297105993,1029.890818369016,346.1000702894007
"M11,D4,H11",1786.5132647783746,1995.635415791273,813.4867352216254,104.36458420872691
"M11,D4,H12",1661.9118668895553,1856.4486728846232,938.0881331104447,243.5513271153768
"M11,D4,H13",1942.366321481257,2169.7320126358436,657.633678518743,-69.7320126358436
"M11,D4,H14",1910.6364288571724,2134.287944736503,689.3635711428276,-34.28794473650305
"M11,D4,H15",1631.7673847397425,1822.7755973162107,968.2326152602575,277.2244026837893
"M11,D4,H16",1844.7428416487453,2060.681115781342,755.2571583512547,39.318884218657786
"M11,D4,H17",1576.7978544218993,1761.3715519869927,1023.2021455781007,338.6284480130073
"M11,D4,H18",1544.8109399530797,1725.640376286049,1055.1890600469203,374.3596237139509
"M11,D4,H19",1342.5308009362943,1499.68212716935,1257.4691990637057,600.31787283065
"M11,D4,H20",633.7315259385382,707.9136226974977,1966.2684740614618,1392.0863773025023
"M11,D4,H21",289.84944140595513,323.77806642751074,2310.150558594045,1776.2219335724892
"M11,D4,H22",519.4618980760372,580.2680458033424,2080.538101923963,1519.7319541966576
"M11,D4,H23",398.1941311604071,444.805155478386,2201.805868839593,1655.194844521614
"M11,D4,H24",713.6730428343083,797.2127762243908,1886.3269571656917,1302.7872237756092
"M11,D5,H1",625.8346675815882,699.092389448736,1974.1653324184117,1400.907610551264
"M11,D5,H2",324.318634653079,362.2820866068667,2275.6813653469208,1737.7179133931334
"M11,D5,H3",399.295435318397,446.03537392936147,2200.704564681603,1653.9646260706386
"M11,D5,H4",806.1524470360999,900.5174523748177,1793.8475529639,1199.4825476251822
"M11,D5,H5",363.5728386114148,406.1312318566597,2236.4271613885853,1693.8687681433403
"M11,D5,H6",627.442372877859,700.8882863450241,1972.557627122141,1399.111713654976
"M11,D5,H7",737.5258662499573,823.857716462654,1862.4741337500427,1276.142283537346
"M11,D5,H8",1125.5669544821747,1257.3213541113034,1474.4330455178253,842.6786458886966
"M11,D5,H9",1948.1938584370791,2176.2416979346617,651.8061415629209,-76.24169793466172
"M11,D5,H10",1570.109181630984,1753.8999297105993,1029.890818369016,346.1000702894007
"M11,D5,H11",1786.5132647783746,1995.635415791273,813.4867352216254,104.36458420872691
"M11,D5,H12",1661.9118668895553,1856.4486728846232,938.0881331104447,243.5513271153768
