Name,Pattern,1
UGVCL 6,"M5, D14",50
UGVCL 6,"M5, D15",50
UGVCL 6,"M5, D16",50
UGVCL 6,"M5, D17",50
UGVCL 6,"M5, D18",50
UGVCL 6,"M5, D19",50
UGVCL 6,"M5, D20",50
UGVCL 6,"M5, D21",50
UGVCL 6,"M5, D22",50
UGVCL 6,"M5, D23",50
UGVCL 6,"M5, D24",50
UGVCL 6,"M5, D25",50
UGVCL 6,"M5, D26",50
UGVCL 6,"M5, D27",50
UGVCL 6,"M5, D28",50
UGVCL 6,"M5, D29",50
UGVCL 6,"M5, D30",50
UGVCL 6,"M5, D31",50
UGVCL 7,"M5, D1",60
UGVCL 7,"M5, D2",60
UGVCL 7,"M5, D3",60
UGVCL 7,"M5, D4",60
UGVCL 7,"M5, D5",60
UGVCL 7,"M5, D6",60
UGVCL 7,"M5, D7",60
UGVCL 7,"M5, D8",60
UGVCL 7,"M5, D9",60
UGVCL 7,"M5, D10",60
UGVCL 7,"M5, D11",60
UGVCL 7,"M5, D12",60
UGVCL 7,"M5, D13",60
UGVCL 7,"M5, D14",60
UGVCL 7,"M5, D15",60
UGVCL 7,"M5, D16",60
UGVCL 7,"M5, D17",60
UGVCL 7,"M5, D18",60
UGVCL 7,"M5, D19",60
UGVCL 7,"M5, D20",60
UGVCL 7,"M5, D21",60
UGVCL 7,"M5, D22",60
UGVCL 7,"M5, D23",60
UGVCL 7,"M5, D24",60
UGVCL 7,"M5, D25",60
UGVCL 7,"M5, D26",60
UGVCL 7,"M5, D27",60
UGVCL 7,"M5, D28",60
UGVCL 7,"M5, D29",60
UGVCL 7,"M5, D30",60
UGVCL 7,"M5, D31",60
UGVCL 8,"M5, D1",45
UGVCL 8,"M5, D2",45
UGVCL 8,"M5, D3",45
UGVCL 8,"M5, D4",45
UGVCL 8,"M5, D5",45
UGVCL 8,"M5, D6",45
UGVCL 8,"M5, D7",45
UGVCL 8,"M5, D8",45
UGVCL 8,"M5, D9",45
UGVCL 8,"M5, D10",45
UGVCL 8,"M5, D11",45
UGVCL 8,"M5, D12",45
UGVCL 8,"M5, D13",45
UGVCL 8,"M5, D14",45
UGVCL 8,"M5, D15",45
UGVCL 8,"M5, D16",45
UGVCL 8,"M5, D17",45
UGVCL 8,"M5, D18",45
UGVCL 8,"M5, D19",45
UGVCL 8,"M5, D20",45
UGVCL 8,"M5, D21",45
UGVCL 8,"M5, D22",45
UGVCL 8,"M5, D23",45
UGVCL 8,"M5, D24",45
UGVCL 8,"M5, D25",45
UGVCL 8,"M5, D26",45
UGVCL 8,"M5, D27",45
UGVCL 8,"M5, D28",45
UGVCL 8,"M5, D29",45
UGVCL 8,"M5, D30",45
UGVCL 8,"M5, D31",45
UGVCL 9,"M5, D1",50
UGVCL 9,"M5, D2",50
UGVCL 9,"M5, D3",50
UGVCL 9,"M5, D4",50
UGVCL 9,"M5, D5",50
UGVCL 9,"M5, D6",50
UGVCL 9,"M5, D7",50
UGVCL 9,"M5, D8",50
UGVCL 9,"M5, D9",50
UGVCL 9,"M5, D10",50
UGVCL 9,"M5, D11",50
UGVCL 9,"M5, D12",50
UGVCL 9,"M5, D13",50
UGVCL 9,"M5, D14",50
UGVCL 9,"M5, D15",50
UGVCL 9,"M5, D16",50
UGVCL 9,"M5, D17",50
UGVCL 9,"M5, D18",50
UGVCL 9,"M5, D19",50
UGVCL 9,"M5, D20",50
UGVCL 9,"M5, D21",50
UGVCL 9,"M5, D22",50
UGVCL 9,"M5, D23",50
UGVCL 9,"M5, D24",50
UGVCL 9,"M5, D25",50
UGVCL 9,"M5, D26",50
UGVCL 9,"M5, D27",50
UGVCL 9,"M5, D28",50
UGVCL 9,"M5, D29",50
UGVCL 9,"M5, D30",50
UGVCL 9,"M5, D31",50
UGVCL 10,"M5, D1",45
UGVCL 10,"M5, D2",45
UGVCL 10,"M5, D3",45
UGVCL 10,"M5, D4",45
UGVCL 10,"M5, D5",45
UGVCL 10,"M5, D6",45
UGVCL 10,"M5, D7",45
UGVCL 10,"M5, D8",45
UGVCL 10,"M5, D9",45
UGVCL 10,"M5, D10",45
UGVCL 10,"M5, D11",45
UGVCL 10,"M5, D12",45
UGVCL 10,"M5, D13",45
UGVCL 10,"M5, D14",45
UGVCL 10,"M5, D15",45
UGVCL 10,"M5, D16",45
UGVCL 10,"M5, D17",45
UGVCL 10,"M5, D18",45
UGVCL 10,"M5, D19",45
UGVCL 10,"M5, D20",45
UGVCL 10,"M5, D21",45
UGVCL 10,"M5, D22",45
UGVCL 10,"M5, D23",45
UGVCL 10,"M5, D24",45
UGVCL 10,"M5, D25",45
UGVCL 10,"M5, D26",45
UGVCL 10,"M5, D27",45
UGVCL 10,"M5, D28",45
UGVCL 10,"M5, D29",45
UGVCL 10,"M5, D30",45
UGVCL 10,"M5, D31",45
UGVCL 11,"M5, D1",55
UGVCL 11,"M5, D2",55
UGVCL 11,"M5, D3",55
UGVCL 11,"M5, D4",55
UGVCL 11,"M5, D5",55
UGVCL 11,"M5, D6",55
UGVCL 11,"M5, D7",55
UGVCL 11,"M5, D8",55
UGVCL 11,"M5, D9",55
UGVCL 11,"M5, D10",55
UGVCL 11,"M5, D11",55
UGVCL 11,"M5, D12",55
UGVCL 11,"M5, D13",55
UGVCL 11,"M5, D14",55
UGVCL 11,"M5, D15",55
UGVCL 11,"M5, D16",55
UGVCL 11,"M5, D17",55
UGVCL 11,"M5, D18",55
UGVCL 11,"M5, D19",55
UGVCL 11,"M5, D20",55
UGVCL 11,"M5, D21",55
UGVCL 11,"M5, D22",55
UGVCL 11,"M5, D23",55
UGVCL 11,"M5, D24",55
UGVCL 11,"M5, D25",55
UGVCL 11,"M5, D26",55
UGVCL 11,"M5, D27",55
UGVCL 11,"M5, D28",55
UGVCL 11,"M5, D29",55
UGVCL 11,"M5, D30",55
UGVCL 11,"M5, D31",55
UGVCL 12,"M5, D1",55
UGVCL 12,"M5, D2",55
UGVCL 12,"M5, D3",55
UGVCL 12,"M5, D4",55
UGVCL 12,"M5, D5",55
UGVCL 12,"M5, D6",55
UGVCL 12,"M5, D7",55
UGVCL 12,"M5, D8",55
UGVCL 12,"M5, D9",55
UGVCL 12,"M5, D10",55
UGVCL 12,"M5, D11",55
UGVCL 12,"M5, D12",55
UGVCL 12,"M5, D13",55
UGVCL 12,"M5, D14",55
UGVCL 12,"M5, D15",55
UGVCL 12,"M5, D16",55
UGVCL 12,"M5, D17",55
UGVCL 12,"M5, D18",55
UGVCL 12,"M5, D19",55
UGVCL 12,"M5, D20",55
UGVCL 12,"M5, D21",55
UGVCL 12,"M5, D22",55
UGVCL 12,"M5, D23",55
UGVCL 12,"M5, D24",55
UGVCL 12,"M5, D25",55
UGVCL 12,"M5, D26",55
UGVCL 12,"M5, D27",55
UGVCL 12,"M5, D28",55
UGVCL 12,"M5, D29",55
UGVCL 12,"M5, D30",55
UGVCL 12,"M5, D31",55
UGVCL 13,"M5, D1",60
UGVCL 13,"M5, D2",60
UGVCL 13,"M5, D3",60
UGVCL 13,"M5, D4",60
UGVCL 13,"M5, D5",60
UGVCL 13,"M5, D6",60
UGVCL 13,"M5, D7",60
UGVCL 13,"M5, D8",60
UGVCL 13,"M5, D9",60
UGVCL 13,"M5, D10",60
UGVCL 13,"M5, D11",60
UGVCL 13,"M5, D12",60
UGVCL 13,"M5, D13",60
UGVCL 13,"M5, D14",60
UGVCL 13,"M5, D15",60
UGVCL 13,"M5, D16",60
UGVCL 13,"M5, D17",60
UGVCL 13,"M5, D18",60
UGVCL 13,"M5, D19",60
UGVCL 13,"M5, D20",60
UGVCL 13,"M5, D21",60
UGVCL 13,"M5, D22",60
UGVCL 13,"M5, D23",60
UGVCL 13,"M5, D24",60
UGVCL 13,"M5, D25",60
UGVCL 13,"M5, D26",60
UGVCL 13,"M5, D27",60
UGVCL 13,"M5, D28",60
UGVCL 13,"M5, D29",60
UGVCL 13,"M5, D30",60
UGVCL 13,"M5, D31",60
UGVCL 14,"M5, D1",70
UGVCL 14,"M5, D2",70
UGVCL 14,"M5, D3",70
UGVCL 14,"M5, D4",70
UGVCL 14,"M5, D5",70
UGVCL 14,"M5, D6",70
UGVCL 14,"M5, D7",70
UGVCL 14,"M5, D8",70
UGVCL 14,"M5, D9",70
UGVCL 14,"M5, D10",70
UGVCL 14,"M5, D11",70
UGVCL 14,"M5, D12",70
UGVCL 14,"M5, D13",70
UGVCL 14,"M5, D14",70
UGVCL 14,"M5, D15",70
UGVCL 14,"M5, D16",70
UGVCL 14,"M5, D17",70
UGVCL 14,"M5, D18",70
UGVCL 14,"M5, D19",70
UGVCL 14,"M5, D20",70
UGVCL 14,"M5, D21",70
UGVCL 14,"M5, D22",70
UGVCL 14,"M5, D23",70
UGVCL 14,"M5, D24",70
UGVCL 14,"M5, D25",70
UGVCL 14,"M5, D26",70
UGVCL 14,"M5, D27",70
UGVCL 14,"M5, D28",70
UGVCL 14,"M5, D29",70
UGVCL 14,"M5, D30",70
UGVCL 14,"M5, D31",70
UGVCL 15,"M5, D1",70
UGVCL 15,"M5, D2",70
UGVCL 15,"M5, D3",70
UGVCL 15,"M5, D4",70
UGVCL 15,"M5, D5",70
UGVCL 15,"M5, D6",70
UGVCL 15,"M5, D7",70
UGVCL 15,"M5, D8",70
UGVCL 15,"M5, D9",70
UGVCL 15,"M5, D10",70
UGVCL 15,"M5, D11",70
UGVCL 15,"M5, D12",70
UGVCL 15,"M5, D13",70
UGVCL 15,"M5, D14",70
UGVCL 15,"M5, D15",70
UGVCL 15,"M5, D16",70
UGVCL 15,"M5, D17",70
UGVCL 15,"M5, D18",70
UGVCL 15,"M5, D19",70
UGVCL 15,"M5, D20",70
UGVCL 15,"M5, D21",70
UGVCL 15,"M5, D22",70
UGVCL 15,"M5, D23",70
UGVCL 15,"M5, D24",70
UGVCL 15,"M5, D25",70
UGVCL 15,"M5, D26",70
UGVCL 15,"M5, D27",70
UGVCL 15,"M5, D28",70
UGVCL 15,"M5, D29",70
UGVCL 15,"M5, D30",70
UGVCL 15,"M5, D31",70
UGVCL 16,"M5, D1",55
UGVCL 16,"M5, D2",55
UGVCL 16,"M5, D3",55
UGVCL 16,"M5, D4",55
UGVCL 16,"M5, D5",55
UGVCL 16,"M5, D6",55
UGVCL 16,"M5, D7",55
UGVCL 16,"M5, D8",55
UGVCL 16,"M5, D9",55
UGVCL 16,"M5, D10",55
UGVCL 16,"M5, D11",55
UGVCL 16,"M5, D12",55
UGVCL 16,"M5, D13",55
UGVCL 16,"M5, D14",55
UGVCL 16,"M5, D15",55
UGVCL 16,"M5, D16",55
UGVCL 16,"M5, D17",55
UGVCL 16,"M5, D18",55
UGVCL 16,"M5, D19",55
UGVCL 16,"M5, D20",55
UGVCL 16,"M5, D21",55
UGVCL 16,"M5, D22",55
UGVCL 16,"M5, D23",55
UGVCL 16,"M5, D24",55
UGVCL 16,"M5, D25",55
UGVCL 16,"M5, D26",55
UGVCL 16,"M5, D27",55
UGVCL 16,"M5, D28",55
UGVCL 16,"M5, D29",55
UGVCL 16,"M5, D30",55
UGVCL 16,"M5, D31",55
UGVCL 17,"M5, D1",90
UGVCL 17,"M5, D2",90
UGVCL 17,"M5, D3",90
UGVCL 17,"M5, D4",90
UGVCL 17,"M5, D5",90
UGVCL 17,"M5, D6",90
UGVCL 17,"M5, D7",90
UGVCL 17,"M5, D8",90
UGVCL 17,"M5, D9",90
UGVCL 17,"M5, D10",90
UGVCL 17,"M5, D11",90
UGVCL 17,"M5, D12",90
UGVCL 17,"M5, D13",90
UGVCL 17,"M5, D14",90
UGVCL 17,"M5, D15",90
UGVCL 17,"M5, D16",90
UGVCL 17,"M5, D17",90
UGVCL 17,"M5, D18",90
UGVCL 17,"M5, D19",90
UGVCL 17,"M5, D20",90
UGVCL 17,"M5, D21",90
UGVCL 17,"M5, D22",90
UGVCL 17,"M5, D23",90
UGVCL 17,"M5, D24",90
UGVCL 17,"M5, D25",90
UGVCL 17,"M5, D26",90
UGVCL 17,"M5, D27",90
UGVCL 17,"M5, D28",90
UGVCL 17,"M5, D29",90
UGVCL 17,"M5, D30",90
UGVCL 17,"M5, D31",90
UGVCL 18,"M5, D1",70
UGVCL 18,"M5, D2",70
UGVCL 18,"M5, D3",70
UGVCL 18,"M5, D4",70
UGVCL 18,"M5, D5",70
UGVCL 18,"M5, D6",70
UGVCL 18,"M5, D7",70
UGVCL 18,"M5, D8",70
UGVCL 18,"M5, D9",70
UGVCL 18,"M5, D10",70
UGVCL 18,"M5, D11",70
UGVCL 18,"M5, D12",70
UGVCL 18,"M5, D13",70
UGVCL 18,"M5, D14",70
UGVCL 18,"M5, D15",70
UGVCL 18,"M5, D16",70
UGVCL 18,"M5, D17",70
UGVCL 18,"M5, D18",70
UGVCL 18,"M5, D19",70
UGVCL 18,"M5, D20",70
UGVCL 18,"M5, D21",70
UGVCL 18,"M5, D22",70
UGVCL 18,"M5, D23",70
UGVCL 18,"M5, D24",70
UGVCL 18,"M5, D25",70
UGVCL 18,"M5, D26",70
UGVCL 18,"M5, D27",70
UGVCL 18,"M5, D28",70
UGVCL 18,"M5, D29",70
UGVCL 18,"M5, D30",70
UGVCL 18,"M5, D31",70
UGVCL 19,"M5, D1",70
UGVCL 19,"M5, D2",70
UGVCL 19,"M5, D3",70
UGVCL 19,"M5, D4",70
UGVCL 19,"M5, D5",70
UGVCL 19,"M5, D6",70
UGVCL 19,"M5, D7",70
UGVCL 19,"M5, D8",70
UGVCL 19,"M5, D9",70
UGVCL 19,"M5, D10",70
UGVCL 19,"M5, D11",70
UGVCL 19,"M5, D12",70
UGVCL 19,"M5, D13",70
UGVCL 19,"M5, D14",70
UGVCL 19,"M5, D15",70
UGVCL 19,"M5, D16",70
UGVCL 19,"M5, D17",70
UGVCL 19,"M5, D18",70
UGVCL 19,"M5, D19",70
UGVCL 19,"M5, D20",70
UGVCL 19,"M5, D21",70
UGVCL 19,"M5, D22",70
UGVCL 19,"M5, D23",70
UGVCL 19,"M5, D24",70
UGVCL 19,"M5, D25",70
UGVCL 19,"M5, D26",70
UGVCL 19,"M5, D27",70
UGVCL 19,"M5, D28",70
UGVCL 19,"M5, D29",70
UGVCL 19,"M5, D30",70
UGVCL 19,"M5, D31",70
UGVCL 20,"M5, D1",85
UGVCL 20,"M5, D2",85
UGVCL 20,"M5, D3",85
UGVCL 20,"M5, D4",85
UGVCL 20,"M5, D5",85
UGVCL 20,"M5, D6",85
UGVCL 20,"M5, D7",85
UGVCL 20,"M5, D8",85
UGVCL 20,"M5, D9",85
UGVCL 20,"M5, D10",85
UGVCL 20,"M5, D11",85
UGVCL 20,"M5, D12",85
UGVCL 20,"M5, D13",85
UGVCL 20,"M5, D14",85
UGVCL 20,"M5, D15",85
UGVCL 20,"M5, D16",85
UGVCL 20,"M5, D17",85
UGVCL 20,"M5, D18",85
UGVCL 20,"M5, D19",85
UGVCL 20,"M5, D20",85
UGVCL 20,"M5, D21",85
UGVCL 20,"M5, D22",85
UGVCL 20,"M5, D23",85
UGVCL 20,"M5, D24",85
UGVCL 20,"M5, D25",85
UGVCL 20,"M5, D26",85
UGVCL 20,"M5, D27",85
UGVCL 20,"M5, D28",85
UGVCL 20,"M5, D29",85
UGVCL 20,"M5, D30",85
UGVCL 20,"M5, D31",85
UGVCL 21,"M5, D1",75
UGVCL 21,"M5, D2",75
UGVCL 21,"M5, D3",75
UGVCL 21,"M5, D4",75
UGVCL 21,"M5, D5",75
UGVCL 21,"M5, D6",75
UGVCL 21,"M5, D7",75
UGVCL 21,"M5, D8",75
UGVCL 21,"M5, D9",75
UGVCL 21,"M5, D10",75
UGVCL 21,"M5, D11",75
UGVCL 21,"M5, D12",75
UGVCL 21,"M5, D13",75
UGVCL 21,"M5, D14",75
UGVCL 21,"M5, D15",75
UGVCL 21,"M5, D16",75
UGVCL 21,"M5, D17",75
UGVCL 21,"M5, D18",75
UGVCL 21,"M5, D19",75
UGVCL 21,"M5, D20",75
UGVCL 21,"M5, D21",75
UGVCL 21,"M5, D22",75
UGVCL 21,"M5, D23",75
UGVCL 21,"M5, D24",75
UGVCL 21,"M5, D25",75
UGVCL 21,"M5, D26",75
UGVCL 21,"M5, D27",75
UGVCL 21,"M5, D28",75
UGVCL 21,"M5, D29",75
UGVCL 21,"M5, D30",75
UGVCL 21,"M5, D31",75
UGVCL 22,"M5, D1",85
UGVCL 22,"M5, D2",85
UGVCL 22,"M5, D3",85
UGVCL 22,"M5, D4",85
UGVCL 22,"M5, D5",85
UGVCL 22,"M5, D6",85
UGVCL 22,"M5, D7",85
UGVCL 22,"M5, D8",85
UGVCL 22,"M5, D9",85
UGVCL 22,"M5, D10",85
UGVCL 22,"M5, D11",85
UGVCL 22,"M5, D12",85
UGVCL 22,"M5, D13",85
UGVCL 22,"M5, D14",85
UGVCL 22,"M5, D15",85
UGVCL 22,"M5, D16",85
UGVCL 22,"M5, D17",85
UGVCL 22,"M5, D18",85
UGVCL 22,"M5, D19",85
UGVCL 22,"M5, D20",85
UGVCL 22,"M5, D21",85
UGVCL 22,"M5, D22",85
UGVCL 22,"M5, D23",85
UGVCL 22,"M5, D24",85
UGVCL 22,"M5, D25",85
UGVCL 22,"M5, D26",85
UGVCL 22,"M5, D27",85
UGVCL 22,"M5, D28",85
UGVCL 22,"M5, D29",85
UGVCL 22,"M5, D30",85
UGVCL 22,"M5, D31",85
UGVCL 23,"M5, D1",85
UGVCL 23,"M5, D2",85
UGVCL 23,"M5, D3",85
UGVCL 23,"M5, D4",85
UGVCL 23,"M5, D5",85
UGVCL 23,"M5, D6",85
UGVCL 23,"M5, D7",85
UGVCL 23,"M5, D8",85
UGVCL 23,"M5, D9",85
UGVCL 23,"M5, D10",85
UGVCL 23,"M5, D11",85
UGVCL 23,"M5, D12",85
UGVCL 23,"M5, D13",85
UGVCL 23,"M5, D14",85
UGVCL 23,"M5, D15",85
UGVCL 23,"M5, D16",85
UGVCL 23,"M5, D17",85
UGVCL 23,"M5, D18",85
UGVCL 23,"M5, D19",85
UGVCL 23,"M5, D20",85
UGVCL 23,"M5, D21",85
UGVCL 23,"M5, D22",85
UGVCL 23,"M5, D23",85
UGVCL 23,"M5, D24",85
UGVCL 23,"M5, D25",85
UGVCL 23,"M5, D26",85
UGVCL 23,"M5, D27",85
UGVCL 23,"M5, D28",85
UGVCL 23,"M5, D29",85
UGVCL 23,"M5, D30",85
UGVCL 23,"M5, D31",85
UGVCL 24,"M5, D1",80
UGVCL 24,"M5, D2",80
UGVCL 24,"M5, D3",80
UGVCL 24,"M5, D4",80
UGVCL 24,"M5, D5",80
UGVCL 24,"M5, D6",80
UGVCL 24,"M5, D7",80
UGVCL 24,"M5, D8",80
UGVCL 24,"M5, D9",80
UGVCL 24,"M5, D10",80
UGVCL 24,"M5, D11",80
UGVCL 24,"M5, D12",80
UGVCL 24,"M5, D13",80
UGVCL 24,"M5, D14",80
UGVCL 24,"M5, D15",80
UGVCL 24,"M5, D16",80
UGVCL 24,"M5, D17",80
UGVCL 24,"M5, D18",80
UGVCL 24,"M5, D19",80
UGVCL 24,"M5, D20",80
UGVCL 24,"M5, D21",80
UGVCL 24,"M5, D22",80
UGVCL 24,"M5, D23",80
UGVCL 24,"M5, D24",80
UGVCL 24,"M5, D25",80
UGVCL 24,"M5, D26",80
UGVCL 24,"M5, D27",80
UGVCL 24,"M5, D28",80
UGVCL 24,"M5, D29",80
UGVCL 24,"M5, D30",80
UGVCL 24,"M5, D31",80
UGVCL 25,"M5, D1",90
UGVCL 25,"M5, D2",90
UGVCL 25,"M5, D3",90
UGVCL 25,"M5, D4",90
UGVCL 25,"M5, D5",90
UGVCL 25,"M5, D6",90
UGVCL 25,"M5, D7",90
UGVCL 25,"M5, D8",90
UGVCL 25,"M5, D9",90
UGVCL 25,"M5, D10",90
UGVCL 25,"M5, D11",90
UGVCL 25,"M5, D12",90
UGVCL 25,"M5, D13",90
UGVCL 25,"M5, D14",90
UGVCL 25,"M5, D15",90
UGVCL 25,"M5, D16",90
UGVCL 25,"M5, D17",90
UGVCL 25,"M5, D18",90
UGVCL 25,"M5, D19",90
UGVCL 25,"M5, D20",90
UGVCL 25,"M5, D21",90
UGVCL 25,"M5, D22",90
UGVCL 25,"M5, D23",90
UGVCL 25,"M5, D24",90
UGVCL 25,"M5, D25",90
UGVCL 25,"M5, D26",90
UGVCL 25,"M5, D27",90
UGVCL 25,"M5, D28",90
UGVCL 25,"M5, D29",90
UGVCL 25,"M5, D30",90
UGVCL 25,"M5, D31",90
UGVCL 26,"M5, D1",70
UGVCL 26,"M5, D2",70
UGVCL 26,"M5, D3",70
UGVCL 26,"M5, D4",70
UGVCL 26,"M5, D5",70
UGVCL 26,"M5, D6",70
UGVCL 26,"M5, D7",70
UGVCL 26,"M5, D8",70
UGVCL 26,"M5, D9",70
UGVCL 26,"M5, D10",70
UGVCL 26,"M5, D11",70
UGVCL 26,"M5, D12",70
UGVCL 26,"M5, D13",70
UGVCL 26,"M5, D14",70
UGVCL 26,"M5, D15",70
UGVCL 26,"M5, D16",70
UGVCL 26,"M5, D17",70
UGVCL 26,"M5, D18",70
UGVCL 26,"M5, D19",70
UGVCL 26,"M5, D20",70
UGVCL 26,"M5, D21",70
UGVCL 26,"M5, D22",70
UGVCL 26,"M5, D23",70
UGVCL 26,"M5, D24",70
UGVCL 26,"M5, D25",70
UGVCL 26,"M5, D26",70
UGVCL 26,"M5, D27",70
UGVCL 26,"M5, D28",70
UGVCL 26,"M5, D29",70
UGVCL 26,"M5, D30",70
UGVCL 26,"M5, D31",70
UGVCL 27,"M5, D1",125
UGVCL 27,"M5, D2",125
UGVCL 27,"M5, D3",125
UGVCL 27,"M5, D4",125
UGVCL 27,"M5, D5",125
UGVCL 27,"M5, D6",125
UGVCL 27,"M5, D7",125
UGVCL 27,"M5, D8",125
UGVCL 27,"M5, D9",125
UGVCL 27,"M5, D10",125
UGVCL 27,"M5, D11",125
UGVCL 27,"M5, D12",125
UGVCL 27,"M5, D13",125
UGVCL 27,"M5, D14",125
UGVCL 27,"M5, D15",125
UGVCL 27,"M5, D16",125
UGVCL 27,"M5, D17",125
UGVCL 27,"M5, D18",125
UGVCL 27,"M5, D19",125
UGVCL 27,"M5, D20",125
UGVCL 27,"M5, D21",125
UGVCL 27,"M5, D22",125
UGVCL 27,"M5, D23",125
UGVCL 27,"M5, D24",125
UGVCL 27,"M5, D25",125
UGVCL 27,"M5, D26",125
UGVCL 27,"M5, D27",125
UGVCL 27,"M5, D28",125
UGVCL 27,"M5, D29",125
UGVCL 27,"M5, D30",125
UGVCL 27,"M5, D31",125
UGVCL 28,"M5, D1",100
UGVCL 28,"M5, D2",100
UGVCL 28,"M5, D3",100
UGVCL 28,"M5, D4",100
UGVCL 28,"M5, D5",100
UGVCL 28,"M5, D6",100
UGVCL 28,"M5, D7",100
UGVCL 28,"M5, D8",100
UGVCL 28,"M5, D9",100
UGVCL 28,"M5, D10",100
UGVCL 28,"M5, D11",100
UGVCL 28,"M5, D12",100
UGVCL 28,"M5, D13",100
UGVCL 28,"M5, D14",100
UGVCL 28,"M5, D15",100
UGVCL 28,"M5, D16",100
UGVCL 28,"M5, D17",100
UGVCL 28,"M5, D18",100
UGVCL 28,"M5, D19",100
UGVCL 28,"M5, D20",100
UGVCL 28,"M5, D21",100
UGVCL 28,"M5, D22",100
UGVCL 28,"M5, D23",100
UGVCL 28,"M5, D24",100
UGVCL 28,"M5, D25",100
UGVCL 28,"M5, D26",100
UGVCL 28,"M5, D27",100
UGVCL 28,"M5, D28",100
UGVCL 28,"M5, D29",100
UGVCL 28,"M5, D30",100
UGVCL 28,"M5, D31",100
UGVCL 29,"M5, D1",120
UGVCL 29,"M5, D2",120
UGVCL 29,"M5, D3",120
UGVCL 29,"M5, D4",120
UGVCL 29,"M5, D5",120
UGVCL 29,"M5, D6",120
UGVCL 29,"M5, D7",120
UGVCL 29,"M5, D8",120
UGVCL 29,"M5, D9",120
UGVCL 29,"M5, D10",120
UGVCL 29,"M5, D11",120
UGVCL 29,"M5, D12",120
UGVCL 29,"M5, D13",120
UGVCL 29,"M5, D14",120
UGVCL 29,"M5, D15",120
UGVCL 29,"M5, D16",120
UGVCL 29,"M5, D17",120
UGVCL 29,"M5, D18",120
UGVCL 29,"M5, D19",120
UGVCL 29,"M5, D20",120
UGVCL 29,"M5, D21",120
UGVCL 29,"M5, D22",120
UGVCL 29,"M5, D23",120
UGVCL 29,"M5, D24",120
UGVCL 29,"M5, D25",120
UGVCL 29,"M5, D26",120
UGVCL 29,"M5, D27",120
UGVCL 29,"M5, D28",120
UGVCL 29,"M5, D29",120
UGVCL 29,"M5, D30",120
UGVCL 29,"M5, D31",120
UGVCL 30,"M5, D1",80
UGVCL 30,"M5, D2",80
UGVCL 30,"M5, D3",80
UGVCL 30,"M5, D4",80
UGVCL 30,"M5, D5",80
UGVCL 30,"M5, D6",80
UGVCL 30,"M5, D7",80
UGVCL 30,"M5, D8",80
UGVCL 30,"M5, D9",80
UGVCL 30,"M5, D10",80
UGVCL 30,"M5, D11",80
UGVCL 30,"M5, D12",80
UGVCL 30,"M5, D13",80
UGVCL 30,"M5, D14",80
UGVCL 30,"M5, D15",80
UGVCL 30,"M5, D16",80
UGVCL 30,"M5, D17",80
UGVCL 30,"M5, D18",80
UGVCL 30,"M5, D19",80
UGVCL 30,"M5, D20",80
UGVCL 30,"M5, D21",80
UGVCL 30,"M5, D22",80
UGVCL 30,"M5, D23",80
UGVCL 30,"M5, D24",80
UGVCL 30,"M5, D25",80
UGVCL 30,"M5, D26",80
UGVCL 30,"M5, D27",80
UGVCL 30,"M5, D28",80
UGVCL 30,"M5, D29",80
UGVCL 30,"M5, D30",80
UGVCL 30,"M5, D31",80
UGVCL 31,"M5, D1",70
UGVCL 31,"M5, D2",70
UGVCL 31,"M5, D3",70
UGVCL 31,"M5, D4",70
UGVCL 31,"M5, D5",70
UGVCL 31,"M5, D6",70
UGVCL 31,"M5, D7",70
UGVCL 31,"M5, D8",70
UGVCL 31,"M5, D9",70
UGVCL 31,"M5, D10",70
UGVCL 31,"M5, D11",70
UGVCL 31,"M5, D12",70
UGVCL 31,"M5, D13",70
UGVCL 31,"M5, D14",70
UGVCL 31,"M5, D15",70
UGVCL 31,"M5, D16",70
UGVCL 31,"M5, D17",70
UGVCL 31,"M5, D18",70
UGVCL 31,"M5, D19",70
UGVCL 31,"M5, D20",70
UGVCL 31,"M5, D21",70
UGVCL 31,"M5, D22",70
UGVCL 31,"M5, D23",70
UGVCL 31,"M5, D24",70
UGVCL 31,"M5, D25",70
UGVCL 31,"M5, D26",70
UGVCL 31,"M5, D27",70
UGVCL 31,"M5, D28",70
UGVCL 31,"M5, D29",70
UGVCL 31,"M5, D30",70
UGVCL 31,"M5, D31",70
UGVCL 32,"M5, D1",80
UGVCL 32,"M5, D2",80
UGVCL 32,"M5, D3",80
UGVCL 32,"M5, D4",80
UGVCL 32,"M5, D5",80
UGVCL 32,"M5, D6",80
UGVCL 32,"M5, D7",80
UGVCL 32,"M5, D8",80
UGVCL 32,"M5, D9",80
UGVCL 32,"M5, D10",80
UGVCL 32,"M5, D11",80
UGVCL 32,"M5, D12",80
UGVCL 32,"M5, D13",80
UGVCL 32,"M5, D14",80
UGVCL 32,"M5, D15",80
UGVCL 32,"M5, D16",80
UGVCL 32,"M5, D17",80
UGVCL 32,"M5, D18",80
UGVCL 32,"M5, D19",80
UGVCL 32,"M5, D20",80
UGVCL 32,"M5, D21",80
UGVCL 32,"M5, D22",80
UGVCL 32,"M5, D23",80
UGVCL 32,"M5, D24",80
UGVCL 32,"M5, D25",80
UGVCL 32,"M5, D26",80
UGVCL 32,"M5, D27",80
UGVCL 32,"M5, D28",80
UGVCL 32,"M5, D29",80
